Date Occurred ,Crime Description
3/22/2021 ,FOUND ARTICLES                     
5/04/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/04/2021 ,WARRANT-IN STATE                   
5/02/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/04/2021 ,THEFT-RETAIL                       
5/05/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
5/05/2021 ,SUICIDE ATTEMPT/CUTTING            
5/05/2021 ,BURGLARY RESIDENTIAL               
5/05/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/05/2021 ,ACCIDENT INVOLVING OTHER CITY VEH  
4/02/2021 ,UNLAWFUL USE OF I.D.               
2/20/2021 ,UNLAWFUL USE OF I.D.               
5/07/2021 ,DAMAGING PROPERTY                  
5/07/2021 ,BATTERY-DOMESTIC                   
5/04/2021 ,WARRANT-IN STATE                   
5/07/2021 ,THEFT $500 AND UNDER               
5/07/2021 ,ASSIST OTHER POLICE DEPT           
5/09/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
5/09/2021 ,CURFEW                             
5/10/2021 ,UNLAWFUL USE OF WEAPONS            
5/10/2021 ,IMPOUNDED VEHICLE                  
5/10/2021 ,USE OF FORCE BY OFFICER            
5/10/2021 ,FUGITIVE FROM JUSTICE              
5/10/2021 ,AGG DISCHARGE OF FIREARM           
5/10/2021 ,ARMED VIOLENCE                     
5/10/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
5/07/2021 ,THEFT-RETAIL                       
5/10/2021 ,BATTERY-AGG DOMESTIC               
5/05/2021 ,FIELD INTERVIEW                    
5/11/2021 ,SEXUAL-ASSAULT-CRIMINAL            
5/10/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/10/2021 ,ACCIDENT HIT AND RUN               
5/08/2021 ,THEFT OVER $500                    
6/30/2021 ,UNLAWFUL USE OF WEAPONS            
6/30/2021 ,POSSESSION OF STOLEN FIREARM       
6/30/2021 ,BATTERY-DOMESTIC                   
6/06/2021 ,FIELD INTERVIEW                    
6/14/2021 ,FIELD INTERVIEW                    
6/29/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/29/2021 ,BURGLARY                           
7/02/2021 ,BATTERY-AGGRAVATED                 
6/14/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/16/2021 ,ACCIDENT INVOLVING INJURY          
6/16/2021 ,FAILURE TO YIELD TURNING LEFT      
6/30/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/30/2021 ,ACCIDENT HIT AND RUN               
5/26/2021 ,THEFT-RETAIL                       
6/26/2021 ,THEFT OF MOTOR VEH PARTS & ACCESS  
6/26/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
7/04/2021 ,TRESPASS TO LAND/REAL PROPERTY     
7/03/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
7/05/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
7/05/2021 ,TRESPASS TO LAND/REAL PROPERTY     
7/06/2021 ,BATTERY-AGG DOMESTIC               
7/06/2021 ,BATTERY-AGG DOMESTIC               
7/07/2021 ,IMPOUNDED VEHICLE                  
5/03/2021 ,ACCIDENT INVOLVING INJURY          
5/17/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/17/2021 ,IMPOUNDED VEHICLE                  
5/17/2021 ,FAILURE TO REDUCE SPEED            
5/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/05/2021 ,BURGLARY RESIDENTIAL               
7/07/2021 ,FOUND ARTICLES                     
6/13/2021 ,BATTERY-DOMESTIC                   
6/13/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/31/2021 ,THEFT-RETAIL                       
2/02/2021 ,VOID FILE NUMBER                   
2/03/2021 ,DELIVERY CONTROLLED SUB            
2/03/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
2/03/2021 ,BRINGING CONTRABAND INTO PENAL INST
2/03/2021 ,DRIVING UNDER REVOKED LICENSE      
2/03/2021 ,IMPOUNDED VEHICLE                  
2/03/2021 ,WARRANT-IN STATE                   
2/03/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
2/07/2021 ,BATTERY-AGGRAVATED                 
2/07/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/07/2021 ,DOMESTIC DISPUTE                   
2/07/2021 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
2/08/2021 ,BATTERY-AGGRAVATED                 
1/30/2021 ,THEFT $500 AND UNDER               
2/06/2021 ,DISORDERLY CONDUCT-ALL OTHER       
1/11/2021 ,THEFT $500 AND UNDER               
2/05/2021 ,INTERFER W/REPORT DOM VIOLENCE     
2/05/2021 ,BATTERY-AGG DOMESTIC               
1/25/2021 ,FIELD INTERVIEW                    
1/30/2021 ,FIELD INTERVIEW                    
2/07/2021 ,ACCIDENT INVOLVING INJURY          
1/30/2021 ,FIELD INTERVIEW                    
1/22/2021 ,FIELD INTERVIEW                    
2/09/2021 ,FIELD INTERVIEW                    
2/10/2021 ,DRIVING UNDER SUSPENDED LICENSE    
2/10/2021 ,IMPOUNDED VEHICLE                  
2/10/2021 ,IMPROPER LANE USAGE                
2/10/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/10/2021 ,UNLAWFUL USE REG(WRONG VEH)        
2/10/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/04/2021 ,THEFT-MOTOR VEHICLE                
4/04/2021 ,THEFT $500 AND UNDER               
4/04/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
4/04/2021 ,SUICIDE THREAT-NO ATTEMPT          
4/04/2021 ,BATTERY -CITY                      
3/23/2021 ,KEEPING DANGEROUS ANIMALS          
3/23/2021 ,VICIOUS ANIMALS PROHIBITED         
3/13/2021 ,IMPROPER LANE USAGE                
4/06/2021 ,ROBBERY-ARMED                      
4/06/2021 ,ENDANG LIFE/HEALTH OF CHILD        
3/29/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/15/2021 ,SEX OFFENDER - PROHIBITED ZONE     
3/15/2021 ,SEX OFFENDER-FAIL CHANGE ADD/EMPLOY
4/02/2021 ,BATTERY-AGGRAVATED                 
4/03/2021 ,AGG DISCHARGE OF FIREARM           
4/03/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/26/2021 ,FIELD INTERVIEW                    
4/01/2021 ,FIELD INTERVIEW                    
4/04/2021 ,FIELD INTERVIEW                    
3/29/2021 ,IMPROPER LANE USAGE                
3/24/2021 ,DECEPTIVE PRACTICES                
5/25/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/24/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/24/2021 ,ACCIDENT INVOLVING INJURY          
5/20/2021 ,THEFT $500 AND UNDER               
3/01/2021 ,DECEPTIVE PRACTICES                
5/26/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/24/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/26/2021 ,BATTERY-AGGRAVATED                 
5/27/2021 ,BURGLARY                           
5/27/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/20/2021 ,FALSE POLICE REPORT                
5/20/2021 ,REPORT OF LOST/STOLEN FIREARM      
5/20/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/30/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/30/2021 ,DRIVING UNDER SUSPENDED LICENSE    
5/30/2021 ,IMPOUNDED VEHICLE                  
5/27/2021 ,ACCIDENT INVOLVING INJURY          
5/27/2021 ,IMPROPER LANE USAGE                
5/28/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
5/28/2021 ,TRAFFIC SIGN VIOLATION             
5/28/2021 ,ACCIDENT INVOLVING INJURY          
6/01/2021 ,FOUND ARTICLES                     
5/20/2021 ,AGG DISCHARGE OF FIREARM           
5/30/2021 ,BATTERY                            
5/30/2021 ,BATTERY                            
5/29/2021 ,THEFT-MOTOR VEHICLE                
5/30/2021 ,BATTERY-DOMESTIC                   
5/29/2021 ,BATTERY-AGG DOMESTIC               
5/29/2021 ,UNLAWFUL RESTRAINT                 
5/29/2021 ,WARRANT-IN STATE                   
6/01/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/30/2021 ,THEFT BY LESSEE                    
5/17/2021 ,FIELD INTERVIEW                    
6/01/2021 ,FIELD INTERVIEW                    
6/03/2021 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
6/03/2021 ,STALKING                           
6/03/2021 ,DRIVING UNDER SUSPENDED LICENSE    
6/03/2021 ,IMPOUNDED VEHICLE                  
6/03/2021 ,ASSAULT-AGGRAVATED                 
6/03/2021 ,BATTERY-AGG DOMESTIC               
2/05/2021 ,IMPROPER USE OF SIGNAL             
2/12/2021 ,SEX OFFENDER-FAIL TO REGISTER      
2/11/2021 ,DECEPTIVE PRACTICES                
1/25/2021 ,ACCIDENT INVOLVING INJURY          
1/25/2021 ,ACCIDENT INVOLVING PEDESTRIAN      
2/14/2021 ,BATTERY-DOMESTIC                   
2/14/2021 ,HYPODERMIC NEEDLE/SYRINGE-POSS/SALE
2/14/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
2/14/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
2/14/2021 ,WARRANT-IN STATE                   
2/15/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/15/2021 ,NO VALID DL DRIVERS LICENSE        
2/15/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/15/2021 ,IMPOUNDED VEHICLE                  
2/15/2021 ,FAILURE TO REDUCE SPEED            
2/15/2021 ,BATTERY-AGG DOMESTIC               
2/15/2021 ,CRISIS INTERVEN. - ALCOHOL         
2/15/2021 ,SUICIDE THREAT-NO ATTEMPT          
2/14/2021 ,VOID FILE NUMBER                   
2/14/2021 ,BURGLARY                           
2/14/2021 ,THEFT-MOTOR VEHICLE                
2/12/2021 ,THEFT $500 AND UNDER               
2/16/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
2/16/2021 ,BREATH ALCOHOL OVER LIMIT          
2/16/2021 ,IMPOUNDED VEHICLE                  
2/13/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
2/16/2021 ,BATTERY-DOMESTIC                   
2/16/2021 ,DEATH INVESTIGATION                
2/14/2021 ,OTHER TROUBLE/INFO RPT             
2/02/2021 ,TRAFFIC SIGNAL VIOLATION           
2/19/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
2/19/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
2/19/2021 ,BATTERY-DOMESTIC                   
2/19/2021 ,BATTERY-DOMESTIC                   
2/19/2021 ,BATTERY-DOMESTIC                   
2/17/2021 ,FIELD INTERVIEW                    
4/09/2021 ,THEFT $500 AND UNDER               
4/09/2021 ,BATTERY-DOMESTIC                   
4/09/2021 ,UNLAWFUL RESTRAINT                 
4/09/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/09/2021 ,ASSAULT-AGGRAVATED                 
4/09/2021 ,AGG DISCHARGE OF FIREARM           
4/08/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/08/2021 ,ACCIDENT HIT AND RUN               
4/08/2021 ,FAILURE TO YIELD PRIVATE ROAD      
4/08/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/08/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
4/08/2021 ,DRIVING UNDER REVOKED LICENSE      
4/12/2021 ,FOUND ARTICLES                     
4/12/2021 ,FOUND ARTICLES                     
4/09/2021 ,THEFT-LABOR OR SERVICES            
4/12/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/12/2021 ,ASSIST OTHER POLICE DEPT           
4/12/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
4/13/2021 ,DOMESTIC DISPUTE                   
4/12/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/13/2021 ,ACCIDENT HIT AND RUN               
4/13/2021 ,ACCIDENT INVOLVING INJURY          
4/13/2021 ,LEAVING SCENE INJURY ACCIDENT      
4/13/2021 ,IMPOUNDED VEHICLE                  
4/13/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/13/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
4/09/2021 ,ACCIDENT ON PRIVATE PROPERTY       
4/09/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/09/2021 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
4/12/2021 ,VOID FILE NUMBER                   
4/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/10/2021 ,ACCIDENT HIT AND RUN               
4/10/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/31/2021 ,BURGLARY FROM MOTOR VEHICLE        
6/02/2021 ,DOMESTIC DISPUTE                   
6/02/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/03/2021 ,BURNING PROHIBITED                 
6/04/2021 ,THEFT-RETAIL                       
6/04/2021 ,BATTERY                            
6/04/2021 ,ASSAULT-AGGRAVATED                 
6/05/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/04/2021 ,DEATH INVESTIGATION                
6/01/2021 ,BATTERY-DOMESTIC                   
6/01/2021 ,BATTERY-DOMESTIC                   
6/03/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/06/2021 ,PUBLIC INDECENCY                   
6/06/2021 ,SEXUAL-ASSAULT-CRIMINAL            
6/07/2021 ,IMPOUNDED VEHICLE                  
6/07/2021 ,DRIVING UNDER REVOKED LICENSE      
6/07/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/07/2021 ,IMPROPER BACKING                   
6/07/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/30/2021 ,THEFT $500 AND UNDER               
6/06/2021 ,BATTERY-DOMESTIC                   
6/06/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
6/05/2021 ,THEFT OVER $500                    
6/06/2021 ,SPECIFIC NOISE PROHIBITED          
5/05/2021 ,LOST DRIVERS LICENSE/PLATE         
6/08/2021 ,IMPOUNDED VEHICLE                  
6/08/2021 ,POSS OF DRUG PARAPHERNALIA -ORD    
6/08/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
6/08/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
6/06/2021 ,HARASSMENT BY TELEPHONE            
6/09/2021 ,DISORDERLY CONDUCT-ALL OTHER       
6/06/2021 ,BURGLARY                           
1/02/2021 ,ASSAULT-AGGRAVATED                 
1/02/2021 ,DOMESTIC DISPUTE                   
1/02/2021 ,DOMESTIC DISPUTE                   
1/02/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
1/02/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/02/2021 ,ASSIST SICK & INJURED              
1/02/2021 ,USE OF FORCE BY OFFICER            
1/03/2021 ,CRISIS INTERVEN. - OTHER           
1/03/2021 ,SUICIDE THREAT-NO ATTEMPT          
1/03/2021 ,HARASSMENT BY TELEPHONE            
1/04/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/04/2021 ,BURGLARY FROM MOTOR VEHICLE        
1/02/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
1/02/2021 ,SPEEDING (RADAR)                   
1/05/2021 ,ASSIST SICK & INJURED              
1/05/2021 ,BURGLARY                           
1/05/2021 ,ASSIST STATE POLICE                
1/02/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
1/02/2021 ,FAILURE TO YIELD TURNING LEFT      
1/02/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/05/2021 ,BURGLARY RESIDENTIAL               
1/08/2021 ,POSSESSION STOLEN PROPERTY         
1/08/2021 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
1/08/2021 ,FAILURE TO YIELD FROM STOP SIGN    
1/08/2021 ,NO VALID DL LICENSE CLASSIFICATION 
1/08/2021 ,ROBBERY                            
1/08/2021 ,BATTERY                            
3/07/2021 ,IMPOUNDED VEHICLE                  
3/07/2021 ,TRAFFIC SIGN VIOLATION             
3/07/2021 ,AGG FLEE/ATTEMPT ELUDE OFFICER     
3/04/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
3/04/2021 ,ASSIST AGENCY (OTHER)              
3/04/2021 ,BATTERY-DOMESTIC                   
3/04/2021 ,BATTERY-DOMESTIC                   
3/04/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/04/2021 ,AGG DISCHARGE OF FIREARM           
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/04/2021 ,ASSAULT-AGGRAVATED                 
3/05/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/05/2021 ,ACCIDENT INVOLVING INJURY          
3/05/2021 ,FAILURE TO YIELD FROM STOP SIGN    
3/08/2021 ,FOUND ARTICLES                     
3/05/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/04/2021 ,LOST DRIVERS LICENSE/PLATE         
3/07/2021 ,OTHER TROUBLE/INFO RPT             
3/07/2021 ,THEFT-RETAIL                       
3/08/2021 ,BATTERY-DOMESTIC                   
3/08/2021 ,SPEEDING (RADAR)                   
2/24/2021 ,EXPLOSIVE DEVICE-INVESTIGATION     
3/10/2021 ,BATTERY-DOMESTIC                   
3/10/2021 ,ASSAULT-AGGRAVATED                 
3/10/2021 ,CRISIS INTERVEN. - SUICIDE IDEATION
3/11/2021 ,BATTERY -CITY                      
3/04/2021 ,ACCIDENT HIT AND RUN               
3/04/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/08/2021 ,ACCIDENT INVOLVING INJURY          
3/08/2021 ,TRAFFIC SIGNAL VIOLATION           
3/10/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/10/2021 ,DOMESTIC DISPUTE                   
3/10/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/10/2021 ,ACCIDENT INVOLVING INJURY          
3/10/2021 ,IMPROPER LANE USAGE                
3/03/2021 ,FIELD INTERVIEW                    
4/29/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/27/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/27/2021 ,AGG DISCHARGE OF FIREARM           
1/23/2021 ,UNLAWFUL USE OF I.D.               
2/05/2021 ,UNLAWFUL USE OF I.D.               
4/30/2021 ,BATTERY-DOMESTIC                   
4/30/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/27/2021 ,THEFT OVER $500                    
4/28/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/01/2021 ,BATTERY-DOMESTIC                   
4/28/2021 ,BURGLARY RESIDENTIAL               
5/01/2021 ,AGG DISCHARGE OF FIREARM           
5/01/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/02/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
5/02/2021 ,THEFT $500 AND UNDER               
4/26/2021 ,FIELD INTERVIEW                    
4/24/2021 ,TERRY STOPS                        
4/26/2021 ,ACCIDENT INVOLVING INJURY          
4/30/2021 ,ACCIDENT INVOLVING INJURY          
4/28/2021 ,IMPROPER PASSING                   
4/28/2021 ,ACCIDENT INVOLVING INJURY          
5/02/2021 ,ROBBERY-AGGRAVATED                 
4/27/2021 ,SPEEDING (RADAR)                   
5/03/2021 ,FOUND ARTICLES                     
5/01/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/01/2021 ,TRAFFIC SIGNAL VIOLATION           
5/02/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/04/2021 ,LOST ARTICLES                      
6/24/2021 ,DEATH INVESTIGATION                
6/20/2021 ,THEFT-MOTOR VEHICLE                
5/19/2021 ,THEFT OVER $500                    
5/19/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/23/2021 ,BURGLARY RESIDENTIAL               
6/23/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/24/2021 ,HARASSMENT BY TELEPHONE            
6/21/2021 ,THEFT OVER $500                    
6/27/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/27/2021 ,IMPOUNDED VEHICLE                  
6/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/27/2021 ,ACCIDENT HIT AND RUN               
6/17/2021 ,BURGLARY RESIDENTIAL               
6/28/2021 ,THEFT OF LOST/MISLAID PROP         
6/25/2021 ,BATTERY-AGGRAVATED                 
6/25/2021 ,THEFT $500 AND UNDER               
6/22/2021 ,ACCIDENT INVOLVING PEDESTRIAN      
6/22/2021 ,LEAVING SCENE INJURY ACCIDENT      
6/22/2021 ,ACCIDENT INVOLVING INJURY          
6/22/2021 ,FAILURE TO YIELD AT INTERSECTION   
6/22/2021 ,ACCIDENT HIT AND RUN               
2/26/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/26/2021 ,ROBBERY-ARMED                      
4/16/2021 ,ASSAULT-AGGRAVATED                 
4/16/2021 ,BATTERY-DOMESTIC                   
4/16/2021 ,ASSAULT-AGGRAVATED                 
4/13/2021 ,DEATH INVESTIGATION                
4/17/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
4/15/2021 ,RECKLESS DRIVING                   
4/15/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/18/2021 ,POSSESSION STOLEN PROPERTY         
4/18/2021 ,RECOVERED STOLEN VEHICLE           
4/18/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/16/2021 ,THEFT-RETAIL                       
4/19/2021 ,THEFT OVER $500                    
4/15/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
4/15/2021 ,ASSIST OTHER POLICE DEPT           
4/17/2021 ,FRAUD-CREDIT CARD                  
4/16/2021 ,RECKLESS DISCHARGE OF A FIREARM    
4/12/2021 ,FIELD INTERVIEW                    
4/17/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
4/17/2021 ,IMPROPER LANE USAGE                
4/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/19/2021 ,THEFT $500 AND UNDER               
4/18/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/18/2021 ,CURFEW                             
4/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/21/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/21/2021 ,ACCIDENT HIT AND RUN               
4/21/2021 ,USE OF FORCE BY OFFICER            
6/22/2021 ,ACCIDENT INVOLVING INJURY          
6/22/2021 ,FAILURE TO YIELD TURNING LEFT      
6/23/2021 ,ACCIDENT INVOLVING INJURY          
6/23/2021 ,FAILURE TO REDUCE SPEED            
6/27/2021 ,CRISIS INTERVEN. - ALCOHOL         
6/27/2021 ,SUICIDE THREAT-NO ATTEMPT          
6/27/2021 ,BATTERY                            
6/27/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/26/2021 ,SERVING OP - SHORT FORM            
6/20/2021 ,SPEEDING (RADAR)                   
6/20/2021 ,SPEEDING (RADAR)                   
6/28/2021 ,ACCIDENT INVOLVING INJURY          
6/28/2021 ,TRAFFIC SIGNAL VIOLATION           
5/16/2021 ,THEFT OVER $500                    
6/28/2021 ,THEFT-MOTOR VEHICLE                
6/28/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/24/2021 ,THEFT OF MOTOR VEH PARTS & ACCESS  
6/24/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/26/2021 ,BURGLARY FROM MOTOR VEHICLE        
1/26/2021 ,THEFT OVER $500                    
1/27/2021 ,BATTERY-DOMESTIC                   
1/22/2021 ,IMPROPER PARKING ON ROADWAY        
1/23/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/23/2021 ,AGG DISCHARGE OF FIREARM           
1/23/2021 ,ASSAULT-AGGRAVATED                 
1/23/2021 ,ASSAULT-AGGRAVATED                 
1/23/2021 ,ASSAULT-AGGRAVATED                 
1/23/2021 ,ASSAULT-AGGRAVATED                 
1/27/2021 ,FOUND ARTICLES                     
4/21/2021 ,VIOLATION ORDER PROTECTION         
4/20/2021 ,THEFT-RETAIL                       
4/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/16/2021 ,ACCIDENT HIT AND RUN               
4/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/19/2021 ,ACCIDENT INVOLVING BICYLE          
4/19/2021 ,FAILURE TO YIELD AT INTERSECTION   
4/23/2021 ,IMPROPER LANE USAGE-ONE-WAY ST     
4/23/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/23/2021 ,ACCIDENT HIT AND RUN               
4/23/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
4/23/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/23/2021 ,IMPOUNDED VEHICLE                  
4/15/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/15/2021 ,ACCIDENT HIT AND RUN               
4/15/2021 ,ACCIDENT ON PRIVATE PROPERTY       
4/07/2021 ,FIELD INTERVIEW                    
4/22/2021 ,BATTERY-DOMESTIC                   
4/22/2021 ,BATTERY-AGG DOMESTIC               
6/08/2021 ,ASSAULT-AGGRAVATED                 
6/08/2021 ,AGG DISCHARGE OF FIREARM           
6/08/2021 ,ASSAULT-AGGRAVATED                 
6/08/2021 ,ASSAULT-AGGRAVATED                 
5/27/2021 ,THEFT OVER $500                    
5/27/2021 ,FRAUD-CREDIT CARD                  
6/09/2021 ,BATTERY-DOMESTIC                   
6/09/2021 ,RECKLESS DISCHARGE OF A FIREARM    
6/10/2021 ,DOMESTIC DISPUTE                   
6/10/2021 ,DOMESTIC DISPUTE                   
6/12/2021 ,DEATH INVESTIGATION                
6/12/2021 ,RECKLESS DISCHARGE OF A FIREARM    
6/10/2021 ,RECKLESS DISCHARGE OF A FIREARM    
6/12/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/13/2021 ,WARRANT-IN STATE                   
6/13/2021 ,AGG FLEE/ATTEMPT ELUDE OFFICER     
6/13/2021 ,TRAFFIC SIGN VIOLATION             
6/13/2021 ,TERRY STOPS                        
6/13/2021 ,DRIVING UNDER SUSPENDED LICENSE    
6/13/2021 ,IMPOUNDED VEHICLE                  
6/13/2021 ,ASSAULT-AGGRAVATED                 
6/13/2021 ,ASSAULT-AGGRAVATED                 
6/13/2021 ,ASSAULT-AGGRAVATED                 
6/13/2021 ,ASSAULT-AGGRAVATED                 
6/13/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/13/2021 ,BATTERY-AGGRAVATED                 
6/13/2021 ,AGG DISCHARGE OF FIREARM           
6/09/2021 ,SEARCH WARRANT SERVICE             
6/09/2021 ,SWAT DEPLOYMENT                    
6/13/2021 ,VIOLATION ORDER PROTECTION         
6/01/2021 ,FAILURE TO REDUCE SPEED            
6/01/2021 ,ACCIDENT INVOLVING INJURY          
6/01/2021 ,ACCIDENT INVOLVING TRAIN           
6/15/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
6/15/2021 ,SUICIDE ATTEMPT/DRUGS              
6/15/2021 ,ASSAULT-AGGRAVATED                 
6/02/2021 ,WARRANT-IN STATE                   
6/16/2021 ,RECKLESS DISCHARGE OF A FIREARM    
6/03/2021 ,WARRANT-IN STATE                   
6/14/2021 ,THEFT $500 AND UNDER               
6/16/2021 ,FOUND ARTICLES                     
5/17/2021 ,IMPROPER USE OF SIGNAL             
1/03/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/03/2021 ,FAILURE TO REDUCE SPEED            
1/05/2021 ,ACCIDENT HIT AND RUN               
1/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/10/2021 ,BATTERY-DOMESTIC                   
1/10/2021 ,CRISIS INTERVEN. - SUICIDE IDEATION
